lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.30017574844976,19.238544703524703,2024,bosque,dynamic_world,210.0,314.0,288.0,1744.5,946.5,502.0,0.7166052,-0.69492346,La Magdalena Contreras,1.0
-99.26981269184652,19.235849757672344,2024,bosque,dynamic_world,218.0,314.5,231.5,1895.5,866.0,390.5,0.7823225,-0.7153846,La Magdalena Contreras,1.0
-99.27403477368188,19.23755655671217,2024,bosque,dynamic_world,139.0,181.0,135.0,1110.0,716.0,335.0,0.78313255,-0.7195972,La Magdalena Contreras,1.0
-99.28643152460272,19.23800571435423,2024,bosque,dynamic_world,193.0,282.5,254.5,1569.5,1009.5,535.5,0.720943,-0.6949244,La Magdalena Contreras,1.0
-99.29388754146092,19.255612693922973,2024,bosque,dynamic_world,139.0,252.0,147.0,1737.0,784.0,340.0,0.843949,-0.74660635,La Magdalena Contreras,1.0
-99.24897177725497,19.2528279165422,2024,bosque,dynamic_world,244.5,341.5,268.0,1660.5,928.5,479.5,0.7220638,-0.65884113,La Magdalena Contreras,1.0
-99.30134355831912,19.25947544964469,2024,bosque,dynamic_world,172.0,232.0,181.0,1234.5,625.0,331.0,0.74425995,-0.6836004,La Magdalena Contreras,1.0
-99.29792996023946,19.24591088885448,2024,bosque,dynamic_world,195.5,309.0,321.5,1426.5,1112.0,624.0,0.632151,-0.64390665,La Magdalena Contreras,1.0
-99.2711601647727,19.27627394545772,2024,bosque,dynamic_world,206.5,333.5,237.5,1853.5,1114.0,558.0,0.77283597,-0.695016,La Magdalena Contreras,1.0
-99.31059620574554,19.23108868666651,2024,bosque,dynamic_world,243.5,383.0,333.0,1876.0,1126.5,620.0,0.6985061,-0.6609119,La Magdalena Contreras,1.0
-99.24915144031176,19.250941454445552,2024,bosque,dynamic_world,251.0,393.0,315.0,2126.0,1239.0,709.0,0.741909,-0.6879714,La Magdalena Contreras,1.0
-99.30682328155224,19.23288531723475,2024,bosque,dynamic_world,151.0,265.0,255.0,1414.5,1154.5,630.0,0.69451934,-0.6844299,La Magdalena Contreras,1.0
-99.30601479779654,19.22345300675149,2024,bosque,dynamic_world,234.0,374.0,373.0,1722.0,1111.0,594.0,0.6439141,-0.64312977,La Magdalena Contreras,1.0
-99.27663988800585,19.243665100644183,2024,bosque,dynamic_world,171.0,213.0,179.0,1496.0,805.0,367.0,0.78626865,-0.7507314,La Magdalena Contreras,1.0
-99.28014331761388,19.24249729077483,2024,bosque,dynamic_world,204.5,313.0,272.5,1701.5,992.0,521.5,0.72391087,-0.6892529,La Magdalena Contreras,1.0
