lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.2065712958445,19.416860287422427,2024,bosque,dynamic_world,440.0,578.0,691.0,1844.5,1766.0,1085.0,0.45493984,-0.522807,Miguel Hidalgo,1.0
-99.21169169296398,19.405182188728872,2024,bosque,dynamic_world,523.5,700.0,854.0,1755.5,2082.5,1426.5,0.3454685,-0.42985135,Miguel Hidalgo,1.0
-99.20145089872504,19.4136263523996,2024,bosque,dynamic_world,544.0,727.0,888.5,1936.5,2061.5,1398.0,0.37097344,-0.45410174,Miguel Hidalgo,1.0
-99.18887448474734,19.425933271792037,2024,bosque,dynamic_world,291.0,435.0,295.0,2381.0,1098.0,586.0,0.7795217,-0.6910511,Miguel Hidalgo,1.0
-99.20531365444674,19.40832629222329,2024,bosque,dynamic_world,606.0,794.0,895.5,2104.0,1762.0,1151.5,0.4029005,-0.45203587,Miguel Hidalgo,1.0
-99.21815956300964,19.409314439035825,2024,bosque,dynamic_world,435.5,456.5,559.5,1219.5,1788.0,1262.5,0.37099496,-0.4552506,Miguel Hidalgo,1.0
-99.18707785417912,19.427370576246627,2024,bosque,dynamic_world,290.0,419.0,349.0,1753.0,1106.0,618.0,0.6679353,-0.6141805,Miguel Hidalgo,1.0
-99.18438290832675,19.41596197213831,2024,bosque,dynamic_world,313.5,457.5,364.5,2157.5,1174.5,630.0,0.7109437,-0.6500956,Miguel Hidalgo,1.0
-99.21043405156622,19.40742797693917,2024,bosque,dynamic_world,432.0,542.5,685.0,1721.0,2416.0,1658.5,0.43059018,-0.52065384,Miguel Hidalgo,1.0
-99.22031551969154,19.402487242876514,2024,bosque,dynamic_world,475.0,609.0,753.0,1755.0,1756.0,1191.5,0.39952153,-0.48477158,Miguel Hidalgo,1.0
-99.2058526436172,19.40922460750741,2024,bosque,dynamic_world,756.0,959.0,1070.0,2127.5,2118.0,1504.0,0.33072713,-0.37858415,Miguel Hidalgo,1.0
-99.22417827541324,19.40096010689351,2024,bosque,dynamic_world,364.0,448.0,465.5,1543.0,1634.5,1059.0,0.53647,-0.54997486,Miguel Hidalgo,1.0
-99.18644903348024,19.41470433074054,2024,bosque,dynamic_world,427.0,519.0,459.0,1458.0,1123.5,671.0,0.52112675,-0.47496206,Miguel Hidalgo,1.0
-99.20378651846372,19.409943259734707,2024,bosque,dynamic_world,333.5,499.0,480.5,1543.5,1369.5,854.5,0.5251976,-0.5113831,Miguel Hidalgo,1.0
-99.18285577234374,19.416680624365604,2024,bosque,dynamic_world,318.0,474.5,338.5,1918.0,1124.0,552.5,0.6999778,-0.6033438,Miguel Hidalgo,1.0
-99.2215731610893,19.402666905933337,2024,bosque,dynamic_world,446.5,553.5,714.5,1635.0,1750.5,1178.0,0.39178547,-0.4941741,Miguel Hidalgo,1.0
-99.18114897330392,19.423597652053324,2024,bosque,dynamic_world,286.0,456.0,297.0,2866.0,1198.0,582.0,0.8122036,-0.7254666,Miguel Hidalgo,1.0
-99.20693062195816,19.412817868643888,2024,bosque,dynamic_world,819.0,1043.0,1166.0,2131.0,2196.0,1600.5,0.29269034,-0.34278512,Miguel Hidalgo,1.0
-99.20468483374783,19.41398567851325,2024,bosque,dynamic_world,958.0,1127.0,1315.5,2346.5,2360.5,1687.0,0.28154016,-0.3510868,Miguel Hidalgo,1.0
-99.20917641016844,19.41147039571771,2024,bosque,dynamic_world,552.5,681.0,893.0,1715.5,1966.0,1356.0,0.3153153,-0.43167117,Miguel Hidalgo,1.0
-99.20827809488434,19.46366251372505,2024,bosque,dynamic_world,606.0,810.0,898.0,1652.0,1696.0,1405.0,0.29568627,-0.34199837,Miguel Hidalgo,1.0
-99.19049145225875,19.422609505240796,2024,bosque,dynamic_world,388.0,560.0,539.0,2138.0,1373.0,840.0,0.5973104,-0.58487767,Miguel Hidalgo,1.0
-99.20827809488434,19.40410421038793,2024,bosque,dynamic_world,427.5,607.5,562.5,1776.5,1815.0,1275.0,0.5190252,-0.49035236,Miguel Hidalgo,1.0
-99.2072001165434,19.404733031086813,2024,bosque,dynamic_world,498.0,657.5,717.0,2034.0,1580.5,1142.0,0.478735,-0.51142484,Miguel Hidalgo,1.0
-99.184652402912,19.41560264602466,2024,bosque,dynamic_world,299.5,430.0,345.0,2034.5,1101.0,589.5,0.7100231,-0.65104485,Miguel Hidalgo,1.0
-99.18635920195182,19.42063321161573,2024,bosque,dynamic_world,610.0,636.0,656.0,2204.0,1245.0,750.0,0.54125875,-0.5521127,Miguel Hidalgo,1.0
-99.21312899741858,19.40922460750741,2024,bosque,dynamic_world,487.5,689.5,941.0,2249.0,2166.5,1452.0,0.41003135,-0.53071296,Miguel Hidalgo,1.0
-99.2192375413506,19.40203808523445,2024,bosque,dynamic_world,631.0,850.0,1095.5,1993.0,2394.0,1736.0,0.29059413,-0.4020401,Miguel Hidalgo,1.0
-99.18671852806548,19.41802809729178,2024,bosque,dynamic_world,276.0,402.5,319.0,2253.5,1163.0,649.0,0.7519922,-0.69691265,Miguel Hidalgo,1.0
-99.20513399138991,19.40886528139376,2024,bosque,dynamic_world,868.0,1105.0,1309.0,2484.5,2169.0,1615.5,0.30987215,-0.38431537,Miguel Hidalgo,1.0
-99.21016455698098,19.402846568990164,2024,bosque,dynamic_world,522.0,731.5,889.5,1962.5,2173.5,1650.5,0.3762272,-0.45694134,Miguel Hidalgo,1.0
-99.18564054972452,19.42485529345109,2024,bosque,dynamic_world,335.0,560.0,380.0,2589.0,1218.0,663.0,0.74402153,-0.6443315,Miguel Hidalgo,1.0
-99.19552201784984,19.471028699054838,2024,bosque,dynamic_world,347.0,578.0,427.0,2469.0,1498.0,984.0,0.7051105,-0.6206104,Miguel Hidalgo,1.0
-99.21007472545256,19.413177194757537,2024,bosque,dynamic_world,397.0,549.0,728.5,1684.0,1939.0,1277.0,0.39606217,-0.5082848,Miguel Hidalgo,1.0
-99.18204728858804,19.418926412575903,2024,bosque,dynamic_world,310.5,457.0,408.0,1784.0,1358.5,872.0,0.6277372,-0.59214634,Miguel Hidalgo,1.0
-99.2012712356682,19.4129077001723,2024,bosque,dynamic_world,450.0,664.5,653.0,2105.0,1989.0,1232.0,0.52646846,-0.52013,Miguel Hidalgo,1.0
-99.1930067350543,19.464560829009173,2024,bosque,dynamic_world,330.0,445.0,424.0,1973.0,1340.0,785.0,0.64622444,-0.6319272,Miguel Hidalgo,1.0
-99.18707785417912,19.41982472786002,2024,bosque,dynamic_world,269.5,431.0,293.0,2660.5,1144.0,535.5,0.80159134,-0.72117096,Miguel Hidalgo,1.0
-99.21061371462304,19.402666905933337,2024,bosque,dynamic_world,973.0,1205.0,1524.0,2618.0,2298.0,1742.5,0.26412362,-0.36960503,Miguel Hidalgo,1.0
-99.20908657864004,19.41245854253024,2024,bosque,dynamic_world,685.5,921.0,1217.0,2065.5,2299.0,1554.5,0.258492,-0.38322452,Miguel Hidalgo,1.0
-99.21842905759488,19.4068889877687,2024,bosque,dynamic_world,497.0,686.0,873.0,1662.5,2093.0,1502.0,0.31137842,-0.41579732,Miguel Hidalgo,1.0
-99.22067484580518,19.40176859064922,2024,bosque,dynamic_world,701.5,871.5,1057.5,1868.0,1911.5,1402.5,0.27704665,-0.3637525,Miguel Hidalgo,1.0
-99.21420697575952,19.40868561833694,2024,bosque,dynamic_world,441.5,525.5,700.0,1584.5,1859.5,1290.5,0.38717443,-0.5018957,Miguel Hidalgo,1.0
-99.19543218632144,19.471208362111657,2024,bosque,dynamic_world,749.0,1026.0,1055.0,2482.0,1652.0,1119.0,0.40344924,-0.4150513,Miguel Hidalgo,1.0
-99.22058501427676,19.40581100942776,2024,bosque,dynamic_world,419.0,583.0,656.0,1847.0,1897.5,1293.0,0.475829,-0.5201646,Miguel Hidalgo,1.0
-99.18312526692898,19.420812874672556,2024,bosque,dynamic_world,357.0,601.0,499.5,2947.0,1558.5,841.0,0.7101407,-0.6612176,Miguel Hidalgo,1.0
-99.21285950283334,19.407158482353932,2024,bosque,dynamic_world,411.0,467.0,634.0,1354.5,1634.0,1171.5,0.36233342,-0.48723578,Miguel Hidalgo,1.0
-99.2194172044074,19.401139769950337,2024,bosque,dynamic_world,681.5,901.5,1230.0,2080.5,2575.0,1839.0,0.25690982,-0.39537224,Miguel Hidalgo,1.0
-99.2246274330553,19.400690612308274,2024,bosque,dynamic_world,383.5,513.0,542.5,2121.5,1678.0,1067.0,0.5927177,-0.6105523,Miguel Hidalgo,1.0
-99.2103442200378,19.41039241737677,2024,bosque,dynamic_world,308.0,384.5,362.0,1392.0,1219.0,808.0,0.5872292,-0.5671264,Miguel Hidalgo,1.0
-99.20216955095232,19.4722863404526,2024,bosque,dynamic_world,506.0,722.0,795.0,1980.0,1960.0,1340.0,0.42702702,-0.46558106,Miguel Hidalgo,1.0
-99.18599987583816,19.41928573868955,2024,bosque,dynamic_world,294.0,461.0,347.5,2468.0,1196.5,615.5,0.7531522,-0.6852168,Miguel Hidalgo,1.0
-99.1983067952306,19.413446689342774,2024,bosque,dynamic_world,726.5,965.5,1305.5,2329.5,2505.5,1929.0,0.28170565,-0.41396055,Miguel Hidalgo,1.0
-99.19058128378718,19.416321298251955,2024,bosque,dynamic_world,349.5,533.5,396.0,2948.5,1369.0,736.0,0.7631933,-0.6935669,Miguel Hidalgo,1.0
-99.21160186143555,19.413895846984836,2024,bosque,dynamic_world,365.0,443.5,449.5,1524.0,1555.5,979.5,0.5444642,-0.5491741,Miguel Hidalgo,1.0
-99.20468483374783,19.412638205587065,2024,bosque,dynamic_world,438.0,542.5,493.5,1738.0,1657.5,1090.5,0.55769664,-0.52422714,Miguel Hidalgo,1.0
-99.20154073025344,19.415243319911013,2024,bosque,dynamic_world,845.0,1010.5,1217.0,1815.0,1705.5,1440.0,0.19722955,-0.28472838,Miguel Hidalgo,1.0
-99.2252562537542,19.40042111772304,2024,bosque,dynamic_world,313.5,455.5,396.5,2246.0,1664.0,980.5,0.6999054,-0.6627799,Miguel Hidalgo,1.0
-99.21995619357789,19.405361851785692,2024,bosque,dynamic_world,685.5,938.0,1292.0,2387.5,2343.0,1546.0,0.29773068,-0.4358743,Miguel Hidalgo,1.0
