lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-98.99196377446836,19.104426231605657,2024,bosque,dynamic_world,257.0,410.0,310.5,2288.5,1461.0,798.0,0.76106197,-0.6961275,Milpa Alta,1.0
-99.0817054713519,19.163715040357545,2024,bosque,dynamic_world,263.0,417.0,430.0,1600.0,1184.0,763.0,0.5763547,-0.58651465,Milpa Alta,1.0
-98.98369927385446,19.11035511248085,2024,bosque,dynamic_world,173.0,265.5,196.5,1431.0,822.0,415.5,0.7585254,-0.68700266,Milpa Alta,1.0
-98.99564686713325,19.09319729055416,2024,bosque,dynamic_world,157.5,244.0,187.0,1745.5,844.5,391.0,0.8064683,-0.7547122,Milpa Alta,1.0
-98.96941606083696,19.08753790426421,2024,bosque,dynamic_world,292.0,479.0,364.0,2064.0,1158.0,662.0,0.70016474,-0.6232796,Milpa Alta,1.0
-99.14027562787648,19.13793339170332,2024,bosque,dynamic_world,222.0,395.0,310.0,1930.0,1648.0,991.0,0.72321427,-0.6602151,Milpa Alta,1.0
-99.10155823913094,19.09984482365665,2024,bosque,dynamic_world,246.0,421.0,380.0,1605.0,1492.0,951.0,0.6171285,-0.58440274,Milpa Alta,1.0
-99.10892442446072,19.15329458306176,2024,bosque,dynamic_world,297.0,494.0,468.0,1848.0,1157.0,705.0,0.59585494,-0.57813835,Milpa Alta,1.0
-99.01280468905992,19.138472380873782,2024,bosque,dynamic_world,224.0,387.0,280.0,1816.0,1428.0,864.0,0.73282444,-0.6486609,Milpa Alta,1.0
-99.0674222583344,19.14467075633421,2024,bosque,dynamic_world,385.0,582.0,572.0,2199.0,1880.0,1140.0,0.58715266,-0.5814455,Milpa Alta,1.0
-99.09356323310227,19.166409986209903,2024,bosque,dynamic_world,431.0,646.0,720.5,2040.0,1542.0,974.5,0.47799313,-0.51898736,Milpa Alta,1.0
-98.97777039297928,19.19596455905744,2024,bosque,dynamic_world,488.0,730.0,768.0,2161.0,1933.0,1494.0,0.47558895,-0.49498445,Milpa Alta,1.0
-98.9660024627573,19.179525389358048,2024,bosque,dynamic_world,535.0,716.5,889.0,1727.0,2100.0,1566.0,0.3203364,-0.41354614,Milpa Alta,1.0
-99.06346967108426,19.148803006641163,2024,bosque,dynamic_world,290.0,454.5,408.0,1724.0,1598.5,1012.0,0.6172608,-0.5827404,Milpa Alta,1.0
-99.0735308022664,19.08151919186061,2024,bosque,dynamic_world,477.0,727.0,796.0,1999.0,1866.0,1211.0,0.43041146,-0.46661776,Milpa Alta,1.0
